3000,11
3001,11
3002,6
3003,8
3004,8
3005,14
3006,5
3007,5
3008,11
3009,6
3010,12
3011,15
3012,6
3013,10
3014,8
3015,2
3016,9
3017,17
3018,15
3019,6
3020,1
3021,17
3022,13
3023,10
3024,6
3025,16
3026,5
3027,17
3028,12
3029,2
3030,13
3031,5
3032,15
3033,7
3034,6
3035,3
3036,14
3037,15
3038,12
3039,3
3040,1
3041,19
3042,17
3043,14
3044,15
3045,15
3046,2
3047,8
3048,1
3049,10
3050,19
3051,6
3052,2
3053,15
3054,14
3055,4
3056,9
3057,11
3058,17
3059,14
3060,3
3061,6
3062,18
3063,16
3064,2
3065,12
3066,12
3067,4
3068,4
3069,12
3070,10
3071,10
3072,20
3073,17
3074,14
3075,4
3076,15
3077,11
3078,3
3079,6
3080,4
3081,12
3082,11
3083,15
3084,13
3085,20
3086,18
3087,9
3088,4
3089,12
3090,2
3091,18
3092,20
3093,14
3094,11
3095,17
3096,13
3097,13
3098,9
3099,4
3100,6
3101,18
3102,14
3103,15
3104,20
3105,18
3106,10
3107,16
3108,17
3109,15
3110,3
3111,4
3112,3
3113,17
3114,16
3115,1
3116,2
3117,13
3118,9
3119,18
3120,8
3121,2
3122,19
3123,2
3124,8
3125,14
3126,3
3127,10
3128,17
3129,4
3130,18
3131,6
3132,16
3133,12
3134,3
3135,8
3136,9
3137,15
3138,7
3139,11
3140,9
3141,7
3142,3
3143,14
3144,14
3145,14
3146,16
3147,1
3148,7
3149,18
3150,16
3151,3
3152,8
3153,13
3154,4
3155,16
3156,1
3157,16
3158,18
3159,16
3160,17
3161,1
3162,12
3163,18
3164,10
3165,6
3166,15
3167,11
3168,14
3169,18
3170,16
3171,9
3172,19
3173,1
3174,13
3175,11
3176,10
3177,6
3178,16
3179,4
3180,9
3181,14
3182,5
3183,3
3184,1
3185,18
3186,4
3187,11
3188,13
3189,7
3190,11
3191,20
3192,9
3193,20
3194,3
3195,18
3196,1
3197,13
3198,10
3199,3
3200,14
3201,20
3202,15
3203,20
3204,19
3205,3
3206,1
3207,12
3208,10
3209,14
3210,7
3211,15
3212,8
3213,19
3214,9
3215,13
3216,5
3217,6
3218,6
3219,5
3220,18
3221,5
3222,6
3223,14
3224,18
3225,15
3226,9
3227,9
3228,3
3229,17
3230,2
3231,5
3232,20
3233,17
3234,12
3235,7
3236,4
3237,12
3238,5
3239,3
3240,4
3241,2
3242,4
3243,13
3244,17
3245,1
3246,7
3247,8
3248,12
3249,16
3250,5
3251,17
3252,6
3253,9
3254,13
3255,17
3256,3
3257,12
3258,13
3259,4
3260,18
3261,5
3262,12
3263,8
3264,1
3265,8
3266,10
3267,10
3268,2
3269,1
3270,17
3271,13
3272,7
3273,13
3274,20
3275,3
3276,8
3277,5
3278,6
3279,13
3280,17
3281,5
3282,11
3283,2
3284,17
3285,7
3286,8
3287,16
3288,7
3289,4
3290,5
3291,13
3292,3
3293,16
3294,4
3295,16
3296,19
3297,5
3298,11
3299,8
3300,6
3301,4
3302,14
3303,18
3304,12
3305,10
3306,18
3307,10
3308,13
3309,4
3310,15
3311,16
3312,3
3313,18
3314,3
3315,16
3316,1
3317,10
3318,18
3319,6
3320,15
3321,10
3322,8
3323,19
3324,10
3325,20
3326,4
3327,12
3328,5
3329,7
3330,19
3331,16
3332,5
3333,2
3334,14
3335,16
3336,15
3337,12
3338,5
3339,13
3340,2
3341,20
3342,3
3343,2
3344,11
3345,4
3346,18
3347,4
3348,5
3349,20
3350,17
3351,17
3352,11
3353,15
3354,4
3355,20
3356,1
3357,19
3358,9
3359,4
3360,12
3361,10
3362,5
3363,4
3364,8
3365,10
3366,11
3367,7
3368,17
3369,13
3370,4
3371,2
3372,12
3373,18
3374,3
3375,14
3376,16
3377,18
3378,10
3379,15
3380,5
3381,11
3382,5
3383,2
3384,16
3385,12
3386,12
3387,18
3388,2
3389,8
3390,18
3391,10
3392,13
3393,14
3394,7
3395,15
3396,9
3397,7
3398,2
3399,13
3400,15
3401,16
3402,4
3403,3
3404,16
3405,19
3406,18
3407,17
3408,15
3409,15
3410,8
3411,12
3412,6
3413,16
3414,5
3415,12
3416,7
3417,8
3418,6
3419,10
3420,9
3421,8
3422,9
3423,4
3424,3
3425,19
3426,7
3427,16
3428,9
3429,4
3430,11
3431,19
3432,9
3433,12
3434,14
3435,8
3436,18
3437,15
3438,11
3439,15
3440,1
3441,7
3442,5
3443,1
3444,16
3445,13
3446,16
3447,7
3448,10
3449,10
3450,15
3451,19
3452,12
3453,13
3454,3
3455,16
3456,10
3457,3
3458,18
3459,14
3460,5
3461,11
3462,1
3463,10
3464,3
3465,19
3466,7
3467,4
3468,9
3469,8
3470,6
3471,10
3472,10
3473,13
3474,4
3475,4
3476,18
3477,17
3478,3
3479,5
3480,7
3481,15
3482,20
3483,12
3484,5
3485,5
3486,1
3487,2
3488,4
3489,10
3490,2
3491,16
3492,1
3493,3
3494,7
3495,9
3496,14
3497,20
3498,7
3499,7
3500,6
3501,1
3502,18
3503,7
3504,6
3505,3
3506,16
3507,10
3508,14
3509,3
3510,12
3511,10
3512,5
3513,10
3514,15
3515,10
3516,9
3517,13
3518,9
3519,18
3520,9
3521,4
3522,3
3523,5
3524,11
3525,10
3526,10
3527,12
3528,3
3529,1
3530,7
3531,2
3532,1
3533,4
3534,19
3535,19
3536,10
3537,7
3538,11
3539,20
3540,10
3541,12
3542,1
3543,12
3544,11
3545,4
3546,18
3547,16
3548,10
3549,19
3550,15
3551,6
3552,15
3553,6
3554,13
3555,1
3556,19
3557,3
3558,8
3559,2
3560,14
3561,9
3562,7
3563,8
3564,18
3565,18
3566,12
3567,14
3568,5
3569,6
3570,12
3571,10
3572,18
3573,14
3574,4
3575,13
3576,6
3577,13
3578,17
3579,9
3580,1
3581,14
3582,15
3583,20
3584,7
3585,8
3586,7
3587,11
3588,13
3589,16
3590,12
3591,11
3592,4
3593,6
3594,13
3595,8
3596,13
3597,13
3598,8
3599,3
3600,14
3601,7
3602,15
3603,16
3604,11
3605,12
3606,15
3607,3
3608,16
3609,20
3610,3
3611,3
3612,13
3613,1
3614,10
3615,8
3616,1
3617,11
3618,4
3619,9
3620,15
3621,18
3622,2
3623,3
3624,3
3625,13
3626,6
3627,13
3628,3
3629,11
3630,7
3631,13
3632,3
3633,4
3634,9
3635,12
3636,10
3637,1
3638,5
3639,14
3640,15
3641,2
3642,3
3643,3
3644,3
3645,9
3646,14
3647,5
3648,9
3649,3
3650,13
3651,6
3652,13
3653,8
3654,5
3655,19
3656,13
3657,20
3658,8
3659,2
3660,20
3661,20
3662,1
3663,12
3664,17
3665,1
3666,15
3667,2
3668,15
3669,1
3670,17
3671,12
3672,9
3673,2
3674,13
3675,12
3676,15
3677,15
3678,9
3679,15
3680,11
3681,7
3682,14
3683,2
3684,11
3685,20
3686,17
3687,3
3688,20
3689,10
3690,12
3691,8
3692,15
3693,4
3694,1
3695,16
3696,15
3697,9
3698,7
3699,3
3700,5
3701,4
3702,17
3703,16
3704,20
3705,12
3706,8
3707,17
3708,11
3709,19
3710,20
3711,11
3712,20
3713,20
3714,20
3715,10
3716,15
3717,17
3718,13
3719,7
3720,1
3721,4
3722,11
3723,1
3724,14
3725,5
3726,4
3727,12
3728,11
3729,7
3730,19
3731,6
3732,18
3733,4
3734,13
3735,19
3736,14
3737,8
3738,20
3739,15
3740,6
3741,17
3742,11
3743,8
3744,10
3745,12
3746,19
3747,17
3748,14
3749,19
3750,13
3751,9
3752,6
3753,12
3754,18
3755,19
3756,8
3757,8
3758,14
3759,7
3760,5
3761,9
3762,11
3763,13
3764,5
3765,8
3766,19
3767,15
3768,18
3769,18
3770,20
3771,17
3772,14
3773,19
3774,12
3775,18
3776,17
3777,6
3778,11
3779,10
3780,1
3781,11
3782,7
3783,6
3784,10
3785,7
3786,3
3787,4
3788,6
3789,16
3790,16
3791,5
3792,6
3793,11
3794,19
3795,20
3796,8
3797,5
3798,19
3799,15
3800,5
3801,8
3802,3
3803,15
3804,12
3805,5
3806,17
3807,16
3808,16
3809,17
3810,8
3811,13
3812,13
3813,1
3814,14
3815,7
3816,15
3817,7
3818,2
3819,6
3820,6
3821,17
3822,19
3823,13
3824,1
3825,4
3826,9
3827,17
3828,16
3829,10
3830,11
3831,1
3832,8
3833,13
3834,11
3835,7
3836,8
3837,8
3838,8
3839,10
3840,20
3841,1
3842,14
3843,18
3844,7
3845,20
3846,15
3847,8
3848,13
3849,16
3850,12
3851,14
3852,7
3853,13
3854,8
3855,1
3856,4
3857,2
3858,15
3859,9
3860,9
3861,14
3862,14
3863,13
3864,5
3865,2
3866,4
3867,15
3868,7
3869,7
3870,14
3871,16
3872,2
3873,12
3874,13
3875,19
3876,16
3877,7
3878,16
3879,17
3880,3
3881,13
3882,1
3883,19
3884,3
3885,11
3886,4
3887,20
3888,12
3889,17
3890,18
3891,14
3892,9
3893,16
3894,16
3895,12
3896,11
3897,1
3898,20
3899,17
3900,15
3901,4
3902,5
3903,11
3904,6
3905,17
3906,16
3907,9
3908,3
3909,15
3910,20
3911,7
3912,18
3913,5
3914,5
3915,11
3916,8
3917,17
3918,1
3919,14
3920,15
3921,18
3922,11
3923,8
3924,19
3925,9
3926,19
3927,19
3928,15
3929,9
3930,14
3931,13
3932,5
3933,6
3934,6
3935,11
3936,10
3937,11
3938,6
3939,14
3940,12
3941,13
3942,15
3943,1
3944,17
3945,13
3946,13
3947,7
3948,20
3949,11
3950,19
3951,18
3952,1
3953,5
3954,12
3955,18
3956,14
3957,12
3958,14
3959,14
3960,18
3961,17
3962,1
3963,4
3964,12
3965,9
3966,7
3967,10
3968,13
3969,2
3970,18
3971,9
3972,20
3973,5
3974,14
3975,20
3976,6
3977,18
3978,1
3979,9
3980,7
3981,3
3982,7
3983,10
3984,20
3985,12
3986,9
3987,15
3988,1
3989,13
3990,8
3991,7
3992,11
3993,3
3994,9
3995,3
3996,14
3997,7
3998,1
3999,11
