1666,11,19,16
1667,6,1,16
1668,4,6,3
1669,16,3,2
1670,16,14,1
1671,11,16,12
1672,19,17,4
1673,4,10,15
1674,3,17,5
1675,7,1,6
1676,3,13,19
1677,3,8,1
1678,12,14,8
1679,12,13,7
1680,18,13,6
1681,12,12,2
1682,14,17,3
1683,11,10,5
1684,3,10,3
1685,3,16,13
1686,7,11,14
1687,12,10,15
1688,18,8,18
1689,12,13,7
1690,3,11,6
1691,11,2,4
1692,5,11,10
1693,7,13,19
1694,20,5,16
1695,17,11,12
1696,15,7,14
1697,7,14,15
1698,18,19,3
1699,8,2,11
1700,7,8,5
1701,2,14,6
1702,18,6,13
1703,11,19,11
1704,6,19,17
1705,9,5,14
1706,5,18,11
1707,9,10,15
1708,1,1,18
1709,7,2,12
1710,13,5,9
1711,17,20,13
1712,3,4,2
1713,15,16,18
1714,16,4,6
1715,13,18,18
1716,12,4,12
1717,10,1,13
1718,15,17,7
1719,4,18,11
1720,17,9,12
1721,19,1,15
1722,13,8,20
1723,12,4,4
1724,10,17,1
1725,15,8,14
1726,12,6,6
1727,12,16,2
1728,4,6,15
1729,11,19,6
1730,10,10,2
1731,13,19,14
1732,12,4,8
1733,7,16,12
1734,17,2,20
1735,11,9,1
1736,5,19,8
1737,3,17,8
1738,3,3,1
1739,7,14,6
1740,7,19,6
1741,14,12,16
1742,13,17,8
1743,3,15,11
1744,11,13,17
1745,13,2,12
1746,19,4,13
1747,13,8,16
1748,20,9,11
1749,7,5,17
1750,15,12,14
1751,20,9,4
1752,17,1,13
1753,12,17,18
1754,1,8,5
1755,5,15,16
1756,3,12,20
1757,15,5,2
1758,8,1,9
1759,20,7,13
1760,11,8,10
1761,4,3,9
1762,2,7,2
1763,19,15,16
1764,4,12,6
1765,11,10,11
1766,3,6,11
1767,10,18,8
1768,15,1,9
1769,8,11,19
1770,19,15,9
1771,17,9,1
1772,4,16,6
1773,9,7,11
1774,10,6,13
1775,10,11,20
1776,11,3,10
1777,20,15,7
1778,12,12,6
1779,8,14,11
1780,7,13,3
1781,11,3,9
1782,16,18,18
1783,2,7,9
1784,2,5,5
1785,6,9,5
1786,12,18,8
1787,14,16,7
1788,5,11,17
1789,10,14,13
1790,2,3,14
1791,19,5,2
1792,13,13,20
1793,15,12,6
1794,14,5,1
1795,1,6,4
1796,5,15,16
1797,9,9,17
1798,11,10,15
1799,13,6,13
1800,1,3,3
1801,15,12,10
1802,18,2,20
1803,2,5,20
1804,8,9,2
1805,14,12,11
1806,19,7,5
1807,1,2,7
1808,6,20,20
1809,7,14,6
1810,9,20,2
1811,8,12,12
1812,1,18,16
1813,8,6,15
1814,7,9,18
1815,1,14,20
1816,15,6,3
1817,14,20,10
1818,9,12,19
1819,1,5,7
1820,10,11,16
1821,4,9,19
1822,2,15,6
1823,20,6,11
1824,13,1,17
1825,9,7,15
1826,4,17,20
1827,6,20,1
1828,13,12,8
1829,3,5,17
1830,15,13,3
1831,2,2,4
1832,17,10,20
1833,20,1,13
1834,17,10,17
1835,19,4,6
1836,10,12,18
1837,10,19,13
1838,1,9,6
1839,20,18,4
1840,14,7,6
1841,20,19,2
1842,11,14,16
1843,9,2,9
1844,18,4,7
1845,5,12,2
1846,17,20,4
1847,15,13,11
1848,13,13,14
1849,18,1,5
1850,13,3,17
1851,9,15,3
1852,11,10,16
1853,2,6,15
1854,18,4,10
1855,12,7,1
1856,6,16,2
1857,13,17,7
1858,9,9,16
1859,19,12,6
1860,1,11,17
1861,20,13,16
1862,7,11,20
1863,15,3,20
1864,15,13,10
1865,4,18,16
1866,7,10,10
1867,10,6,7
1868,20,12,19
1869,15,3,3
1870,4,16,8
1871,14,19,14
1872,9,19,11
1873,11,8,6
1874,4,20,20
1875,12,4,6
1876,6,13,16
1877,9,10,3
1878,7,7,19
1879,2,14,8
1880,12,11,3
1881,12,18,20
1882,7,3,13
1883,2,9,16
1884,16,11,7
1885,5,6,4
1886,11,9,16
1887,19,8,8
1888,12,8,10
1889,9,17,15
1890,18,10,4
1891,7,13,4
1892,11,5,3
1893,7,6,16
1894,15,17,5
1895,18,5,4
1896,3,6,3
1897,18,2,17
1898,16,17,11
1899,5,19,9
1900,4,14,12
1901,14,13,18
1902,2,18,7
1903,3,14,12
1904,20,18,14
1905,13,2,16
1906,15,13,14
1907,3,9,15
1908,6,1,14
1909,8,19,20
1910,12,7,9
1911,19,5,8
1912,7,18,8
1913,3,10,20
1914,7,15,1
1915,10,18,20
1916,14,3,17
1917,15,14,14
1918,9,8,1
1919,12,9,5
1920,12,4,4
1921,15,13,9
1922,10,11,7
1923,8,13,6
1924,17,2,8
1925,10,15,19
1926,8,1,5
1927,12,20,2
1928,19,13,9
1929,6,16,11
1930,14,2,12
1931,2,5,11
1932,5,12,11
1933,3,9,11
1934,12,12,12
1935,17,3,14
1936,6,3,17
1937,14,14,13
1938,15,15,18
1939,2,7,16
1940,6,20,6
1941,15,8,5
1942,9,5,4
1943,15,18,14
1944,13,7,7
1945,18,2,17
1946,15,12,14
1947,11,13,2
1948,8,2,5
1949,20,10,13
1950,11,1,4
1951,18,10,9
1952,6,7,5
1953,12,18,7
1954,10,6,12
1955,15,13,1
1956,15,16,7
1957,6,20,4
1958,13,20,4
1959,3,2,2
1960,1,3,15
1961,16,9,6
1962,10,14,1
1963,17,13,4
1964,10,8,9
1965,17,8,4
1966,14,11,16
1967,3,2,7
1968,6,13,1
1969,4,13,11
1970,7,6,14
1971,9,15,6
1972,1,12,13
1973,18,15,5
1974,2,3,12
1975,3,9,18
1976,12,2,5
1977,15,20,6
1978,12,9,4
1979,6,20,12
1980,15,16,7
1981,20,13,8
1982,7,20,13
1983,18,18,5
1984,10,17,17
1985,20,10,14
1986,19,6,3
1987,17,14,13
1988,6,1,11
1989,18,9,9
1990,7,13,16
1991,14,11,11
1992,10,14,2
1993,3,12,2
1994,11,3,11
1995,14,7,8
1996,15,7,17
1997,9,17,3
1998,15,11,4
1999,19,17,4
2000,20,8,15
2001,5,18,20
2002,6,8,2
2003,1,3,19
2004,11,11,5
2005,6,17,13
2006,5,14,20
2007,15,4,1
2008,11,17,15
2009,3,2,13
2010,10,17,7
2011,14,5,11
2012,3,6,11
2013,18,17,18
2014,7,13,16
2015,1,8,16
2016,12,11,9
2017,5,18,15
2018,5,15,6
2019,20,9,9
2020,1,19,14
2021,18,19,20
2022,2,7,18
2023,18,14,12
2024,9,12,13
2025,7,2,8
2026,17,14,14
2027,20,15,19
2028,1,4,11
2029,13,13,15
2030,8,10,14
2031,16,19,9
2032,11,15,4
2033,3,20,3
2034,11,13,3
2035,1,3,2
2036,10,9,18
2037,19,19,10
2038,15,15,5
2039,3,18,12
2040,19,6,4
2041,4,14,19
2042,10,5,18
2043,6,6,19
2044,18,20,19
2045,3,14,11
2046,9,19,1
2047,3,12,18
2048,9,12,11
2049,6,10,2
2050,8,4,5
2051,13,5,4
2052,15,6,3
2053,20,17,13
2054,15,3,17
2055,18,18,12
2056,19,9,12
2057,15,8,7
2058,13,1,14
2059,15,3,15
2060,12,14,7
2061,12,9,18
2062,10,16,8
2063,7,1,7
2064,6,5,1
2065,16,18,8
2066,11,19,1
2067,10,20,8
2068,8,7,20
2069,18,11,4
2070,2,4,19
2071,9,20,2
2072,9,4,5
2073,10,12,16
2074,18,3,15
2075,19,6,12
2076,17,12,20
2077,6,1,4
2078,2,17,8
2079,19,14,13
2080,10,18,10
2081,10,10,9
2082,8,10,3
2083,7,8,11
2084,3,18,8
2085,1,4,2
2086,13,12,10
2087,16,18,10
2088,11,3,20
2089,8,19,9
2090,11,2,19
2091,15,1,8
2092,6,14,15
2093,8,14,8
2094,2,12,20
2095,19,17,5
2096,1,8,3
2097,1,12,7
2098,18,5,2
2099,11,13,12
2100,10,13,12
2101,15,3,10
2102,14,5,1
2103,4,5,8
2104,11,5,19
2105,12,1,6
2106,8,6,17
2107,12,19,18
2108,14,16,17
2109,16,2,13
2110,15,19,4
2111,2,14,13
2112,10,20,17
2113,19,15,7
2114,20,8,17
2115,14,2,3
2116,19,8,2
2117,14,9,8
2118,17,13,18
2119,7,12,18
2120,10,14,10
2121,6,13,18
2122,9,1,2
2123,1,3,6
2124,4,1,18
2125,1,3,18
2126,3,9,10
2127,18,9,15
2128,15,19,2
2129,13,13,7
2130,20,2,20
2131,14,2,9
2132,1,5,13
2133,5,11,1
2134,10,14,7
2135,15,4,20
2136,15,13,13
2137,1,9,18
2138,12,1,19
2139,15,12,10
2140,13,1,10
2141,12,7,3
2142,8,17,13
2143,15,10,1
2144,4,11,1
2145,16,16,11
2146,14,7,14
2147,17,1,16
2148,1,11,20
2149,16,12,10
2150,20,14,10
2151,1,1,18
2152,19,17,18
2153,5,4,13
2154,12,18,12
2155,20,6,5
2156,18,16,3
2157,12,9,10
2158,9,2,19
2159,6,20,4
2160,6,7,1
2161,17,8,10
2162,3,8,20
2163,5,6,9
2164,18,17,4
2165,11,5,1
2166,16,4,2
2167,13,12,3
2168,20,4,4
2169,12,11,19
2170,3,11,10
2171,18,8,4
2172,8,18,14
2173,13,15,18
2174,18,11,15
2175,8,17,10
2176,4,7,16
2177,18,4,6
2178,3,16,18
2179,2,9,9
2180,17,1,6
2181,10,6,3
2182,13,6,4
2183,7,11,13
2184,6,7,18
2185,1,8,10
2186,15,8,17
2187,16,2,9
2188,17,8,11
2189,8,10,20
2190,18,16,17
2191,4,8,5
2192,5,7,17
2193,8,4,10
2194,16,15,19
2195,16,5,4
2196,2,16,19
2197,7,5,8
2198,11,8,6
2199,8,9,3
2200,13,2,16
2201,11,8,1
2202,17,8,1
2203,12,19,16
2204,16,9,18
2205,7,10,2
2206,9,16,8
2207,6,12,4
2208,3,20,10
2209,14,16,3
2210,11,14,2
2211,11,1,20
2212,18,20,4
2213,10,12,18
2214,19,13,8
2215,2,8,14
2216,8,12,5
2217,6,14,12
2218,9,14,19
2219,5,15,14
2220,18,10,3
2221,9,2,19
2222,7,1,11
2223,5,12,6
2224,6,6,11
2225,6,8,17
2226,15,17,3
2227,6,1,14
2228,20,15,18
2229,19,1,17
2230,4,8,4
2231,2,10,15
2232,5,20,11
2233,17,16,9
2234,8,18,4
2235,1,9,14
2236,17,17,2
2237,6,7,16
2238,3,7,8
2239,10,7,7
2240,14,13,17
2241,6,18,2
2242,8,6,4
2243,15,6,17
2244,1,12,7
2245,10,11,16
2246,17,15,20
2247,1,2,6
2248,10,5,5
2249,14,6,19
2250,2,11,19
2251,12,5,5
2252,13,18,15
2253,13,20,7
2254,20,4,17
2255,18,7,4
2256,2,14,1
2257,17,14,3
2258,17,8,15
2259,15,8,17
2260,14,13,20
2261,15,17,7
2262,16,5,11
2263,2,13,14
2264,17,7,4
2265,4,16,19
2266,14,20,11
2267,13,2,4
2268,4,3,12
2269,11,13,15
2270,6,4,20
2271,8,10,15
2272,9,11,7
2273,15,16,12
2274,15,6,16
2275,19,7,3
2276,8,19,15
2277,14,6,12
2278,20,13,8
2279,11,14,12
2280,15,18,16
2281,3,7,17
2282,3,5,15
2283,18,6,12
2284,7,15,2
2285,18,4,18
2286,15,8,8
2287,4,17,5
2288,7,18,3
2289,5,14,11
2290,13,11,15
2291,14,12,13
2292,14,12,5
2293,10,14,17
2294,14,8,3
2295,16,16,8
2296,5,20,2
2297,7,10,15
2298,15,13,13
2299,8,6,8
2300,16,18,14
2301,17,10,11
2302,13,11,7
2303,14,3,20
2304,8,19,6
2305,5,10,19
2306,18,11,6
2307,17,11,9
2308,15,9,17
2309,9,19,15
2310,17,3,8
2311,1,13,2
2312,10,19,2
2313,12,6,7
2314,3,20,18
2315,14,5,16
2316,10,11,6
2317,2,2,12
2318,10,1,11
2319,15,19,12
2320,10,18,18
2321,11,5,15
2322,19,9,14
2323,4,13,5
2324,15,2,14
2325,15,15,6
2326,11,12,12
2327,3,17,12
2328,12,9,8
2329,14,15,8
2330,12,4,1
2331,19,17,16
2332,7,3,19
2333,7,20,13
2334,16,9,3
2335,18,18,1
2336,13,11,15
2337,16,13,2
2338,12,7,6
2339,8,17,4
2340,9,3,20
2341,12,14,3
2342,1,7,20
2343,4,6,4
2344,5,3,19
2345,12,19,2
2346,18,2,10
2347,14,20,15
2348,8,7,2
2349,18,5,13
2350,1,7,15
2351,1,8,10
2352,4,9,15
2353,4,9,6
2354,5,2,16
2355,2,6,19
2356,20,13,8
2357,13,11,7
2358,7,20,16
2359,17,15,20
2360,3,17,3
2361,8,3,7
2362,3,19,2
2363,6,12,12
2364,17,11,15
2365,8,3,4
2366,12,6,9
2367,14,8,13
2368,3,19,10
2369,2,11,13
2370,14,10,5
2371,14,15,6
2372,14,3,14
2373,6,6,16
2374,5,13,11
2375,4,10,20
2376,14,15,11
2377,18,6,7
2378,19,12,2
2379,11,14,14
2380,19,3,7
2381,3,18,7
2382,15,20,9
2383,17,19,16
2384,13,20,4
2385,9,20,4
2386,16,18,14
2387,11,4,4
2388,6,3,18
2389,17,9,16
2390,18,16,8
2391,19,16,4
2392,16,15,4
2393,5,10,11
2394,17,20,12
2395,2,15,14
2396,6,7,17
2397,15,6,3
2398,14,18,17
2399,5,6,17
2400,5,13,11
2401,16,10,7
2402,4,17,7
2403,15,1,5
2404,3,8,17
2405,5,20,9
2406,1,12,2
2407,14,18,15
2408,5,8,16
2409,8,2,1
2410,1,3,14
2411,16,4,18
2412,4,1,20
2413,20,10,15
2414,9,17,19
2415,13,20,12
2416,10,14,4
2417,17,7,3
2418,17,2,15
2419,8,18,12
2420,16,11,3
2421,16,16,4
2422,17,14,2
2423,18,6,6
2424,1,1,5
2425,2,10,6
2426,13,15,2
2427,2,20,6
2428,18,1,19
2429,12,18,17
2430,20,8,16
2431,11,3,15
2432,9,2,12
2433,13,15,19
2434,16,13,13
2435,6,9,16
2436,20,6,18
2437,13,17,12
2438,11,20,14
2439,2,18,14
2440,2,3,14
2441,19,6,19
2442,20,19,8
2443,2,20,3
2444,4,11,17
2445,4,9,17
2446,8,18,14
2447,14,19,10
2448,5,4,10
2449,17,6,1
2450,20,13,9
2451,4,17,13
2452,1,18,20
2453,20,9,15
2454,20,8,13
2455,6,1,16
2456,18,1,5
2457,14,17,10
2458,5,2,19
2459,2,6,8
2460,4,15,14
2461,2,13,12
2462,12,20,19
2463,18,15,14
2464,6,17,4
2465,3,19,13
2466,19,10,3
2467,12,3,9
2468,2,4,11
2469,3,15,3
2470,17,11,2
2471,3,16,10
2472,20,8,14
2473,13,11,16
2474,19,18,17
2475,11,5,3
2476,13,4,10
2477,7,19,4
2478,4,8,12
2479,8,18,19
2480,13,11,3
2481,19,18,19
2482,15,12,5
2483,20,6,13
2484,11,13,19
2485,15,12,7
2486,19,20,4
2487,17,2,5
2488,3,18,5
2489,14,5,11
2490,8,11,15
2491,8,19,19
2492,9,18,11
2493,19,12,5
2494,10,20,11
2495,1,15,5
2496,19,4,18
2497,20,11,3
2498,12,6,2
2499,18,10,19
2500,9,15,9
2501,10,20,14
2502,3,11,16
2503,14,20,17
2504,12,13,2
2505,4,19,14
2506,13,5,7
2507,8,16,13
2508,5,5,15
2509,6,17,6
2510,2,11,10
2511,13,18,14
2512,5,18,6
2513,16,11,5
2514,2,3,14
2515,11,1,8
2516,18,16,1
2517,1,11,2
2518,11,3,11
2519,3,9,19
2520,13,4,13
2521,15,12,6
2522,15,1,19
2523,3,2,9
2524,15,4,6
2525,14,6,10
2526,15,12,16
2527,8,2,18
2528,14,7,18
2529,12,13,3
2530,14,16,2
2531,19,3,4
2532,14,3,13
2533,7,16,18
2534,15,1,4
2535,1,15,8
2536,2,15,6
2537,10,14,9
2538,12,13,14
2539,12,2,14
2540,19,20,3
2541,4,4,8
2542,6,13,18
2543,9,16,4
2544,13,14,5
2545,8,1,9
2546,18,15,11
2547,2,7,12
2548,9,8,13
2549,19,12,16
2550,10,14,9
2551,5,11,8
2552,3,20,3
2553,10,7,3
2554,1,10,9
2555,5,10,14
2556,15,17,1
2557,12,14,19
2558,12,1,20
2559,19,8,8
2560,19,16,7
2561,7,7,9
2562,2,11,8
2563,8,9,5
2564,12,19,10
2565,15,3,12
2566,6,2,18
2567,6,16,10
2568,15,13,11
2569,3,9,7
2570,16,4,3
2571,15,9,15
2572,1,20,17
2573,20,14,4
2574,8,17,9
2575,2,9,18
2576,3,3,13
2577,9,18,20
2578,6,1,6
2579,14,9,7
2580,16,5,15
2581,19,3,3
2582,7,17,7
2583,9,2,8
2584,1,14,10
2585,7,4,9
2586,17,14,13
2587,2,9,18
2588,19,1,18
2589,17,6,12
2590,1,6,10
2591,12,3,4
2592,13,6,12
2593,15,16,14
2594,2,6,3
2595,14,20,13
2596,1,7,4
2597,17,7,3
2598,10,18,17
2599,13,18,10
2600,1,11,5
2601,14,10,16
2602,18,3,10
2603,11,9,2
2604,16,7,6
2605,7,18,3
2606,13,8,5
2607,11,20,14
2608,15,4,3
2609,15,13,7
2610,5,6,4
2611,4,18,7
2612,7,13,2
2613,7,6,2
2614,8,10,1
2615,13,8,7
2616,11,17,6
2617,6,15,14
2618,19,6,3
2619,8,11,5
2620,3,1,5
2621,13,14,11
2622,6,3,11
2623,6,15,1
2624,6,19,19
2625,15,3,17
2626,16,2,18
2627,1,3,20
2628,12,4,5
2629,8,11,16
2630,14,15,11
2631,13,13,11
2632,15,17,14
2633,1,17,14
2634,19,19,14
2635,10,16,10
2636,1,4,8
2637,20,20,10
2638,12,3,17
2639,11,14,10
2640,20,14,19
2641,14,20,3
2642,15,6,3
2643,15,3,15
2644,16,17,16
2645,3,20,11
2646,13,8,1
2647,13,17,16
2648,12,8,1
2649,17,8,13
2650,7,17,1
2651,14,1,12
2652,20,7,7
2653,12,5,14
2654,12,1,12
2655,16,6,6
2656,18,12,17
2657,14,12,7
2658,18,11,9
2659,18,11,19
2660,8,1,4
2661,9,4,5
2662,16,13,9
2663,12,14,20
2664,13,5,15
2665,17,9,7
2666,15,8,14
2667,17,2,10
2668,8,1,3
2669,14,2,5
2670,8,17,5
2671,12,19,18
2672,10,10,13
2673,2,16,17
2674,3,13,8
2675,13,17,9
2676,5,6,13
2677,12,5,11
2678,8,20,19
2679,12,12,1
2680,18,10,14
2681,18,5,13
2682,3,6,10
2683,8,15,7
2684,19,14,15
2685,5,12,18
2686,6,15,15
2687,7,12,7
2688,19,12,17
2689,4,20,1
2690,9,18,19
2691,6,3,9
2692,13,14,1
2693,18,12,15
2694,12,18,15
2695,1,13,4
2696,18,11,5
2697,14,20,16
2698,20,6,4
2699,19,5,14
2700,18,12,8
2701,11,10,14
2702,13,1,8
2703,12,15,10
2704,6,17,1
2705,14,13,14
2706,18,1,7
2707,13,14,20
2708,6,19,12
2709,3,14,20
2710,2,11,11
2711,5,10,2
2712,7,1,9
2713,6,8,1
2714,19,1,19
2715,14,18,16
2716,7,13,13
2717,10,10,19
2718,5,1,4
2719,2,2,11
2720,14,9,16
2721,20,15,13
2722,1,3,4
2723,4,9,17
2724,16,12,8
2725,11,15,3
2726,14,13,9
2727,7,19,17
2728,11,16,14
2729,10,19,20
2730,4,8,3
2731,19,17,20
2732,9,20,4
2733,20,9,13
2734,20,8,9
2735,9,15,6
2736,17,10,4
2737,20,7,5
2738,18,3,10
2739,17,2,16
2740,10,9,8
2741,16,7,10
2742,14,12,11
2743,8,11,11
2744,15,12,9
2745,2,14,20
2746,19,7,17
2747,13,18,10
2748,16,2,2
2749,10,3,10
2750,15,9,7
2751,12,17,4
2752,5,10,20
2753,15,10,15
2754,3,9,4
2755,5,10,13
2756,7,9,3
2757,13,8,2
2758,2,8,10
2759,19,4,19
2760,17,11,5
2761,14,11,15
2762,18,9,2
2763,10,12,15
2764,14,16,18
2765,17,1,4
2766,3,18,17
2767,9,3,14
2768,14,7,17
2769,14,2,9
2770,13,18,14
2771,3,19,12
2772,19,6,16
2773,2,12,7
2774,11,9,10
2775,6,11,14
2776,19,14,9
2777,10,13,13
2778,8,19,19
2779,1,3,3
2780,15,7,10
2781,12,18,17
2782,20,19,19
2783,4,16,11
2784,9,5,2
2785,3,11,9
2786,3,18,15
2787,3,4,2
2788,1,16,5
2789,20,11,6
2790,5,11,16
2791,2,11,19
2792,10,12,19
2793,17,20,6
2794,17,18,16
2795,17,11,10
2796,19,11,13
2797,17,18,7
2798,13,1,8
2799,19,3,11
2800,4,11,13
2801,10,8,16
2802,17,6,18
2803,2,20,7
2804,7,15,14
2805,16,14,5
2806,16,12,4
2807,5,11,4
2808,3,12,6
2809,19,14,19
2810,13,17,7
2811,16,17,12
2812,10,7,7
2813,17,11,10
2814,3,11,14
2815,6,5,9
2816,14,15,17
2817,19,8,17
2818,17,9,17
2819,7,20,17
2820,18,16,9
2821,18,2,3
2822,12,8,5
2823,17,19,5
2824,7,16,16
2825,5,1,19
2826,14,7,17
2827,10,20,20
2828,19,5,16
2829,8,18,1
2830,20,19,16
2831,7,12,1
2832,5,2,16
2833,2,16,4
2834,8,5,11
2835,16,4,1
2836,6,14,19
2837,5,2,3
2838,2,10,4
2839,16,1,20
2840,10,1,10
2841,16,20,10
2842,5,9,14
2843,4,3,13
2844,5,18,6
2845,18,3,10
2846,3,9,7
2847,19,10,19
2848,2,15,17
2849,18,18,15
2850,10,10,19
2851,9,10,4
2852,11,2,3
2853,11,19,18
2854,18,15,10
2855,3,17,3
2856,11,11,17
2857,5,8,10
2858,12,5,16
2859,1,12,7
2860,3,2,2
2861,18,11,4
2862,12,11,14
2863,13,7,4
2864,15,1,13
2865,15,15,2
2866,8,18,18
2867,6,15,12
2868,19,13,17
2869,3,17,13
2870,2,3,3
2871,9,1,6
2872,2,18,11
2873,3,14,12
2874,15,8,14
2875,4,3,16
2876,11,6,5
2877,4,2,1
2878,13,15,13
2879,12,14,1
2880,16,17,17
2881,11,5,13
2882,12,4,5
2883,9,6,15
2884,10,20,7
2885,6,7,17
2886,9,14,12
2887,5,8,17
2888,15,7,1
2889,19,6,20
2890,14,7,3
2891,18,3,3
2892,15,7,6
2893,17,4,18
2894,10,14,4
2895,2,18,13
2896,8,15,19
2897,14,1,3
2898,15,11,7
2899,10,20,12
2900,11,3,9
2901,7,9,3
2902,2,9,3
2903,4,18,6
2904,1,16,14
2905,5,15,4
2906,16,11,3
2907,13,3,19
2908,2,12,14
2909,12,17,14
2910,18,8,15
2911,8,11,8
2912,2,13,4
2913,6,1,17
2914,10,16,2
2915,10,19,2
2916,9,4,19
2917,5,7,20
2918,13,17,14
2919,9,5,16
2920,8,12,7
2921,19,15,19
2922,9,6,3
2923,11,9,20
2924,7,16,10
2925,1,1,5
2926,18,2,4
2927,11,6,18
2928,2,3,10
2929,15,8,20
2930,7,20,8
2931,13,7,3
2932,15,20,4
2933,13,11,1
2934,5,13,17
2935,12,7,14
2936,13,17,2
2937,14,3,3
2938,16,3,7
2939,4,2,11
2940,8,2,14
2941,12,17,19
2942,7,7,4
2943,6,1,19
2944,1,5,6
2945,5,4,9
2946,5,19,9
2947,12,13,11
2948,16,7,15
2949,17,20,1
2950,1,1,10
2951,19,20,11
2952,2,10,8
2953,2,3,3
2954,7,1,18
2955,3,5,12
2956,11,12,15
2957,4,13,17
2958,4,19,15
2959,2,12,9
2960,5,4,16
2961,4,7,18
2962,16,18,15
2963,1,5,17
2964,7,13,2
2965,16,14,9
2966,19,3,18
2967,16,9,7
2968,5,6,5
2969,16,17,5
2970,7,11,12
2971,7,9,18
2972,20,7,16
2973,2,12,1
2974,4,16,13
2975,8,5,18
2976,11,11,5
2977,3,1,8
2978,11,20,1
2979,7,8,15
2980,12,15,18
2981,1,3,10
2982,13,11,8
2983,11,20,8
2984,3,1,2
2985,1,17,11
2986,19,3,7
2987,5,4,19
2988,6,1,17
2989,17,7,16
2990,1,10,19
2991,9,12,7
2992,11,18,9
2993,20,19,5
2994,16,13,3
2995,3,11,20
2996,3,9,11
2997,6,15,7
2998,15,11,14
2999,20,9,9
3000,14,5,18
3001,19,12,5
3002,6,7,17
3003,13,20,16
3004,19,18,18
3005,14,10,4
3006,3,11,16
3007,2,4,1
3008,11,12,15
3009,18,8,20
3010,17,10,7
3011,16,11,10
3012,16,13,10
3013,5,2,16
3014,6,11,18
3015,1,6,15
3016,3,9,9
3017,17,4,6
3018,7,13,1
3019,7,3,1
3020,20,16,15
3021,1,12,11
3022,18,12,13
3023,1,6,9
3024,2,15,7
3025,5,19,20
3026,2,17,7
3027,7,20,12
3028,8,10,1
3029,1,10,14
3030,17,17,4
3031,20,20,4
3032,11,7,4
3033,17,16,13
3034,11,16,18
3035,11,9,12
3036,8,8,5
3037,17,1,9
3038,1,20,10
3039,10,10,18
3040,20,13,4
3041,14,14,17
3042,15,20,16
3043,19,14,16
3044,15,14,14
3045,2,11,6
3046,5,20,14
3047,17,8,9
3048,11,8,1
3049,6,14,5
3050,18,1,15
3051,18,8,8
3052,8,9,4
3053,8,14,15
3054,1,17,2
3055,12,19,18
3056,18,10,8
3057,1,16,15
3058,1,11,15
3059,3,18,14
3060,11,15,15
3061,18,20,12
3062,16,10,16
3063,5,15,17
3064,7,1,1
3065,3,9,16
3066,7,2,13
3067,5,5,20
3068,18,16,1
3069,14,15,20
3070,5,6,1
3071,17,2,10
3072,3,6,20
3073,5,17,2
3074,5,6,4
3075,12,1,17
3076,9,19,16
3077,9,11,20
3078,1,2,17
3079,13,13,1
3080,7,14,16
3081,10,20,15
3082,16,18,14
3083,18,6,1
3084,11,4,3
3085,19,6,13
3086,14,2,19
3087,12,14,14
3088,20,16,10
3089,10,16,14
3090,19,13,8
3091,10,9,13
3092,16,12,11
3093,7,17,3
3094,2,3,2
3095,20,15,13
3096,5,13,19
3097,4,12,14
3098,16,7,11
3099,7,5,1
3100,2,6,17
3101,11,4,2
3102,8,15,5
3103,9,8,4
3104,15,1,6
3105,10,6,10
3106,18,15,6
3107,16,13,8
3108,6,4,18
3109,3,20,16
3110,2,1,14
3111,14,5,8
3112,9,12,19
3113,18,13,13
3114,8,4,10
3115,17,5,8
3116,14,9,11
3117,7,18,1
3118,2,7,17
3119,16,13,14
3120,18,15,6
3121,16,3,12
3122,16,11,5
3123,13,16,16
3124,14,1,14
3125,13,6,2
3126,6,12,10
3127,6,9,2
3128,6,15,2
3129,5,5,19
3130,17,8,20
3131,13,4,20
3132,14,7,6
3133,8,6,6
3134,15,8,9
3135,4,5,19
3136,15,17,3
3137,17,12,19
3138,20,11,20
3139,8,19,16
3140,18,13,17
3141,4,13,19
3142,16,8,3
3143,3,15,6
3144,12,16,1
3145,12,17,19
3146,10,20,1
3147,4,2,15
3148,10,4,15
3149,7,7,3
3150,20,2,14
3151,10,16,6
3152,9,10,19
3153,10,17,5
3154,9,8,19
3155,4,13,3
3156,11,9,13
3157,12,8,4
3158,1,17,1
3159,3,6,12
3160,9,9,20
3161,12,5,12
3162,12,7,14
3163,11,12,19
3164,2,17,16
3165,1,1,7
3166,13,19,2
3167,5,4,5
3168,1,9,4
3169,2,4,7
3170,5,17,6
3171,1,6,4
3172,7,15,11
3173,13,4,5
3174,2,2,6
3175,8,3,19
3176,19,11,20
3177,11,13,19
3178,2,20,5
3179,7,14,16
3180,15,20,9
3181,15,13,14
3182,8,16,4
3183,5,4,13
3184,19,4,3
3185,6,19,1
3186,10,12,12
3187,4,5,6
3188,18,10,2
3189,17,13,18
3190,20,19,3
3191,6,3,1
3192,15,12,12
3193,18,8,6
3194,13,17,3
3195,3,19,14
3196,6,9,16
3197,15,11,7
3198,9,10,15
3199,15,12,13
3200,10,3,5
3201,4,9,20
3202,11,15,12
3203,6,4,13
3204,20,19,12
3205,5,14,19
3206,7,15,2
3207,16,5,14
3208,16,17,11
3209,15,12,8
3210,10,7,20
3211,5,20,12
3212,11,9,15
3213,19,3,11
3214,8,19,5
3215,7,12,1
3216,15,15,19
3217,2,19,13
3218,7,14,13
3219,6,16,4
3220,13,2,1
